year,project,month,site,treatment,plot_id,functional_group,family,genus,specie,taxon,cover
2019,Puna,July,QUE,B,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,32
2019,Puna,July,QUE,B,2,Gramminoid,Poaceae,Festuca,sp4,Festuca sp4,16
2019,Puna,July,QUE,B,2,Gramminoid,Poaceae,Poa,sp2,Poa sp2,2
2019,Puna,July,QUE,B,2,Gramminoid,Poaceae,Poa,spicigera,Poa spicigera,2
2019,Puna,July,QUE,B,2,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,0.5
2019,Puna,July,QUE,B,2,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,1
2019,Puna,July,QUE,B,3,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,8
2019,Puna,July,QUE,B,3,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,0.5
2019,Puna,July,QUE,B,3,Forb,Asteraceae,Oreithales,integrifolia,Oreithales integrifolia,4
2019,Puna,July,QUE,B,3,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,1
2019,Puna,July,QUE,B,3,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,8
2019,Puna,July,QUE,B,3,Forb,Campanulaceae,Lysipomia,glandulifera,Lysipomia glandulifera,0.5
2019,Puna,July,QUE,B,3,Forb,Caprifoliaceae,Belonanthus,hispidus,Belonanthus hispidus,1
2019,Puna,July,QUE,B,3,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,2
2019,Puna,July,QUE,B,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,12
2019,Puna,July,QUE,B,3,Gramminoid,Cyperaceae,Oreobolus,goeppingeri,Oreobolus goeppingeri,0.5
2019,Puna,July,QUE,B,3,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2019,Puna,July,QUE,B,3,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,July,QUE,B,3,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,July,QUE,B,3,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2019,Puna,July,QUE,B,3,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1.5
2019,Puna,July,QUE,B,3,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,1
2019,Puna,July,QUE,B,3,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,5
2019,Puna,July,QUE,B,3,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2019,Puna,July,QUE,B,3,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,43
2019,Puna,July,QUE,B,3,Gramminoid,Poaceae,Poa,sp2,Poa sp2,4
2019,Puna,July,QUE,B,3,Forb,Rosaceae,Acaena,cylindristachya,Acaena cylindristachya,0.5
2019,Puna,July,QUE,B,3,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,July,QUE,B,4,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,1
2019,Puna,July,QUE,B,4,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,0.5
2019,Puna,July,QUE,B,4,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,0.5
2019,Puna,July,QUE,B,4,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,4
2019,Puna,July,QUE,B,4,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,8
2019,Puna,July,QUE,B,4,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,32
2019,Puna,July,QUE,B,4,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,4
2019,Puna,July,QUE,B,4,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,July,QUE,B,4,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,July,QUE,B,4,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2019,Puna,July,QUE,B,4,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,4
2019,Puna,July,QUE,B,4,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1.5
2019,Puna,July,QUE,B,4,Forb,Orobanchaceae,Bartsia,tricophylla,Bartsia tricophylla,0.5
2019,Puna,July,QUE,B,4,Gramminoid,Poaceae,Agrostis,breviculmis,Agrostis breviculmis,6
2019,Puna,July,QUE,B,4,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,16
2019,Puna,July,QUE,B,4,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,5
2019,Puna,July,QUE,B,4,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,1
2019,Puna,July,QUE,B,4,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,24
2019,Puna,July,QUE,B,4,Gramminoid,Poaceae,Poa,spicigera,Poa spicigera,12
2019,Puna,July,QUE,B,4,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,July,QUE,B,4,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,0.5
2019,Puna,July,QUE,B,5,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,1
2019,Puna,July,QUE,B,5,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,0.5
2019,Puna,July,QUE,B,5,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2019,Puna,July,QUE,B,5,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,3
2019,Puna,July,QUE,B,5,Forb,Asteraceae,Oreithales,integrifolia,Oreithales integrifolia,10
2019,Puna,July,QUE,B,5,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,0.5
2019,Puna,July,QUE,B,5,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,2
2019,Puna,July,QUE,B,5,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,16
2019,Puna,July,QUE,B,5,Forb,Campanulaceae,Lysipomia,glandulifera,Lysipomia glandulifera,0.5
2019,Puna,July,QUE,B,5,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,1
2019,Puna,July,QUE,B,5,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,12
2019,Puna,July,QUE,B,5,Gramminoid,Cyperaceae,Oreobolus,goeppingeri,Oreobolus goeppingeri,2
2019,Puna,July,QUE,B,5,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2019,Puna,July,QUE,B,5,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,July,QUE,B,5,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,12
2019,Puna,July,QUE,B,5,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,July,QUE,B,5,Forb,Gentianaceae,Gentianella,ernestii,Gentianella ernestii,4
2019,Puna,July,QUE,B,5,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2019,Puna,July,QUE,B,5,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,2
2019,Puna,July,QUE,B,5,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,3
2019,Puna,July,QUE,B,5,Fern,Lycopodiaceae,Huperzia,weberbaueri,Huperzia weberbaueri,0.5
2019,Puna,July,QUE,B,5,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,2
2019,Puna,July,QUE,B,5,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,20
2019,Puna,July,QUE,B,5,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,7
2019,Puna,July,QUE,B,5,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,5
2019,Puna,July,QUE,B,5,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,40
2019,Puna,July,QUE,B,5,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,0.5
2019,Puna,July,QUE,B,5,Gramminoid,Poaceae,Poa,spicigera,Poa spicigera,8
2019,Puna,July,QUE,B,5,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,July,QUE,B,5,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,2
2019,Puna,July,TRE,B,1,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,17
2019,Puna,July,TRE,B,1,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,1
2019,Puna,July,TRE,B,1,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,4
2019,Puna,July,TRE,B,1,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,0.5
2019,Puna,July,TRE,B,1,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,20
2019,Puna,July,TRE,B,1,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,July,TRE,B,1,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,0.5
2019,Puna,July,TRE,B,2,Forb,Asteraceae,Senecio,burkartii,Senecio burkartii,0.5
2019,Puna,July,TRE,B,2,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,10
2019,Puna,July,TRE,B,2,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,16
2019,Puna,July,TRE,B,2,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,5
2019,Puna,July,TRE,B,2,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,July,TRE,B,2,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2019,Puna,July,TRE,B,2,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,0.5
2019,Puna,July,TRE,B,2,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,0.5
2019,Puna,July,TRE,B,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,20
2019,Puna,July,TRE,B,2,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,July,TRE,B,2,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,0.5
2019,Puna,July,TRE,B,2,Forb,Rubiaceae,Nertera,granadensis,Nertera granadensis,0.5
2019,Puna,July,TRE,B,3,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,0.5
2019,Puna,July,TRE,B,3,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2019,Puna,July,TRE,B,3,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,4
2019,Puna,July,TRE,B,3,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,8
2019,Puna,July,TRE,B,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,8
2019,Puna,July,TRE,B,3,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,2
2019,Puna,July,TRE,B,3,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,July,TRE,B,3,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,0.5
2019,Puna,July,TRE,B,3,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1.5
2019,Puna,July,TRE,B,3,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,0.5
2019,Puna,July,TRE,B,3,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,0.5
2019,Puna,July,TRE,B,3,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,25
2019,Puna,July,TRE,B,3,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,July,TRE,B,4,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2019,Puna,July,TRE,B,4,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2019,Puna,July,TRE,B,4,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,1
2019,Puna,July,TRE,B,4,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,1
2019,Puna,July,TRE,B,4,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,4
2019,Puna,July,TRE,B,4,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,0.5
2019,Puna,July,TRE,B,4,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,40
2019,Puna,July,TRE,B,4,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,2
2019,Puna,July,TRE,B,4,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,1
2019,Puna,July,TRE,B,5,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2019,Puna,July,TRE,B,5,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,20
2019,Puna,July,TRE,B,5,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,0.5
2019,Puna,July,TRE,B,5,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1
2019,Puna,July,TRE,B,5,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,0.5
2019,Puna,July,TRE,B,5,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,1
2019,Puna,July,TRE,B,5,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,40
2019,Puna,July,TRE,B,5,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,1
2019,Puna,July,TRE,B,5,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,July,TRE,B,5,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,2
2019,Puna,July,TRE,C,1,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,0.5
2019,Puna,July,TRE,C,1,Forb,Asteraceae,Perezia,pungens,Perezia pungens,0.5
2019,Puna,July,TRE,C,1,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,0.5
2019,Puna,July,TRE,C,1,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,14
2019,Puna,July,TRE,C,1,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2019,Puna,July,TRE,C,1,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,1
2019,Puna,July,TRE,C,1,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,1
2019,Puna,July,TRE,C,1,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,July,TRE,C,1,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,1.5
2019,Puna,July,TRE,C,1,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,1
2019,Puna,July,TRE,C,1,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,20
2019,Puna,July,TRE,C,1,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,0.5
2019,Puna,July,TRE,C,1,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,1
2019,Puna,July,TRE,C,1,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,0.5
2019,Puna,July,TRE,C,1,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2019,Puna,July,TRE,C,1,Gramminoid,Poaceae,Calamagrostis,cf. amoena,Calamagrostis cf. amoena,46
2019,Puna,July,TRE,C,1,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,6
2019,Puna,July,TRE,C,1,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,1
2019,Puna,July,TRE,C,1,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,2
2019,Puna,July,TRE,C,2,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,0.5
2019,Puna,July,TRE,C,2,Forb,Asteraceae,Oreithales,integrifolia,Oreithales integrifolia,0.5
2019,Puna,July,TRE,C,2,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,0.5
2019,Puna,July,TRE,C,2,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2019,Puna,July,TRE,C,2,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,4
2019,Puna,July,TRE,C,2,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,8
2019,Puna,July,TRE,C,2,Gramminoid,Cyperaceae,Carex,sp7,Carex sp7,1
2019,Puna,July,TRE,C,2,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,0.5
2019,Puna,July,TRE,C,2,Gramminoid,Cyperaceae,Trichophorum,rigidum,Trichophorum rigidum,4
2019,Puna,July,TRE,C,2,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,July,TRE,C,2,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,1
2019,Puna,July,TRE,C,2,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,July,TRE,C,2,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,2
2019,Puna,July,TRE,C,2,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,0.5
2019,Puna,July,TRE,C,2,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2019,Puna,July,TRE,C,2,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,0.5
2019,Puna,July,TRE,C,2,Gramminoid,Poaceae,Calamagrostis,cf. amoena,Calamagrostis cf. amoena,2
2019,Puna,July,TRE,C,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,42
2019,Puna,July,TRE,C,2,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,3
2019,Puna,July,TRE,C,2,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,2
2019,Puna,July,TRE,C,2,Forb,Rosaceae,Lachemilla,orbiculata,Lachemilla orbiculata,1
2019,Puna,July,TRE,C,2,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,0.5
2019,Puna,July,TRE,C,3,Forb,Asteraceae,Bidens,triplinervia,Bidens triplinervia,0.5
2019,Puna,July,TRE,C,3,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,4
2019,Puna,July,TRE,C,3,Forb,Asteraceae,Oreithales,integrifolia,Oreithales integrifolia,1
2019,Puna,July,TRE,C,3,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,0.5
2019,Puna,July,TRE,C,3,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,2
2019,Puna,July,TRE,C,3,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,10
2019,Puna,July,TRE,C,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2019,Puna,July,TRE,C,3,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,1
2019,Puna,July,TRE,C,3,Gramminoid,Cyperaceae,Trichophorum,rigidum,Trichophorum rigidum,6
2019,Puna,July,TRE,C,3,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,1
2019,Puna,July,TRE,C,3,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,1
2019,Puna,July,TRE,C,3,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,4
2019,Puna,July,TRE,C,3,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,6
2019,Puna,July,TRE,C,3,Gramminoid,Poaceae,Calamagrostis,cf. amoena,Calamagrostis cf. amoena,30
2019,Puna,July,TRE,C,3,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,25
2019,Puna,July,TRE,C,3,Gramminoid,Poaceae,Chusquea,intipaqariy,Chusquea intipaqariy,8
2019,Puna,July,TRE,C,3,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,2
2019,Puna,July,TRE,C,3,Forb,Rosaceae,Acaena,cylindristachya,Acaena cylindristachya,0.5
2019,Puna,July,TRE,C,3,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,1.5
2019,Puna,July,TRE,C,3,Forb,Rosaceae,Lachemilla,orbiculata,Lachemilla orbiculata,2
2019,Puna,July,TRE,C,3,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,2
2019,Puna,July,TRE,C,4,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,1
2019,Puna,July,TRE,C,4,Forb,Asteraceae,Perezia,pungens,Perezia pungens,2
2019,Puna,July,TRE,C,4,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2019,Puna,July,TRE,C,4,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,5
2019,Puna,July,TRE,C,4,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,6
2019,Puna,July,TRE,C,4,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,10
2019,Puna,July,TRE,C,4,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,5
2019,Puna,July,TRE,C,4,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,1
2019,Puna,July,TRE,C,4,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,14
2019,Puna,July,TRE,C,4,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,1
2019,Puna,July,TRE,C,4,Forb,Orchidaceae,Pterichis,sp1,Pterichis sp1,0.5
2019,Puna,July,TRE,C,4,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,21
2019,Puna,July,TRE,C,4,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,2
2019,Puna,July,TRE,C,4,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,0.5
2019,Puna,July,TRE,C,4,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,0.5
2019,Puna,July,TRE,C,5,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,0.5
2019,Puna,July,TRE,C,5,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,1
2019,Puna,July,TRE,C,5,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,8
2019,Puna,July,TRE,C,5,Gramminoid,Cyperaceae,Trichophorum,rigidum,Trichophorum rigidum,4
2019,Puna,July,TRE,C,5,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,15
2019,Puna,July,TRE,C,5,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,July,TRE,C,5,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,20
2019,Puna,July,TRE,C,5,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,3
2019,Puna,July,TRE,C,5,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,2
2019,Puna,July,TRE,C,5,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,4
2019,Puna,July,TRE,C,5,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,10
2019,Puna,July,TRE,C,5,Gramminoid,Poaceae,Calamagrostis,cf. amoena,Calamagrostis cf. amoena,30
2019,Puna,July,TRE,C,5,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,12
2019,Puna,July,TRE,C,5,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,4
2019,Puna,July,WAY,B,1,Forb,Asteraceae,Gnaphalium,dombeyanum,Gnaphalium dombeyanum,0.5
2019,Puna,July,WAY,B,1,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2019,Puna,July,WAY,B,1,Forb,Asteraceae,Senecio,burkartii,Senecio burkartii,2
2019,Puna,July,WAY,B,1,Forb,Asteraceae,Stevia,pennellii,Stevia pennellii,10
2019,Puna,July,WAY,B,1,Woody,Asteraceae,Baccharis,tricuneata,Baccharis tricuneata,1
2019,Puna,July,WAY,B,1,Gramminoid,Cyperaceae,Carex,cf. crinalis,Carex cf. crinalis,8
2019,Puna,July,WAY,B,1,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,3
2019,Puna,July,WAY,B,1,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,July,WAY,B,1,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,2
2019,Puna,July,WAY,B,1,Fern,Lycopodiaceae,Lycopodium,thyoides,Lycopodium thyoides,60
2019,Puna,July,WAY,B,1,Forb,Orchidaceae,Cyrtochilum,mystacinum,Cyrtochilum mystacinum,3
2019,Puna,July,WAY,B,1,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,4
2019,Puna,July,WAY,B,1,Gramminoid,Poaceae,Calamagrostis,rigida,Calamagrostis rigida,32
2019,Puna,July,WAY,B,1,Gramminoid,Poaceae,Danthonia,secundiflora,Danthonia secundiflora,8
2019,Puna,July,WAY,B,1,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,12
2019,Puna,July,WAY,B,1,Woody,Primulaceae,Myrsine,coriacea,Myrsine coriacea,2
2019,Puna,July,WAY,B,1,Fern,Pteridaceae,Eriosorus,cheilanthoides,Eriosorus cheilanthoides,1
2019,Puna,July,WAY,B,1,Forb,Rubiaceae,Nertera,granadensis,Nertera granadensis,4
2019,Puna,July,WAY,B,2,Forb,Asteraceae,Bidens,triplinervia,Bidens triplinervia,1
2019,Puna,July,WAY,B,2,Forb,Asteraceae,Gnaphalium,dombeyanum,Gnaphalium dombeyanum,0.5
2019,Puna,July,WAY,B,2,Forb,Asteraceae,Senecio,burkartii,Senecio burkartii,0.5
2019,Puna,July,WAY,B,2,Gramminoid,Cyperaceae,Carex,cf. crinalis,Carex cf. crinalis,12
2019,Puna,July,WAY,B,2,Fern,Dryopteridaceae,Elaphoglossum,huacsaro,Elaphoglossum huacsaro,1
2019,Puna,July,WAY,B,2,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,1
2019,Puna,July,WAY,B,2,Forb,Iridaceae,Sisyrinchium,vaginatum,Sisyrinchium vaginatum,0.5
2019,Puna,July,WAY,B,2,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,4
2019,Puna,July,WAY,B,2,Fern,Lycopodiaceae,Lycopodium,thyoides,Lycopodium thyoides,16
2019,Puna,July,WAY,B,2,Forb,Orchidaceae,Cyrtochilum,mystacinum,Cyrtochilum mystacinum,0.5
2019,Puna,July,WAY,B,2,Forb,Orchidaceae,Gomphichis,valida,Gomphichis valida,0.5
2019,Puna,July,WAY,B,2,Forb,Orchidaceae,Pterichis,sp1,Pterichis sp1,0.5
2019,Puna,July,WAY,B,2,Gramminoid,Poaceae,Calamagrostis,rigida,Calamagrostis rigida,55
2019,Puna,July,WAY,B,2,Gramminoid,Poaceae,Danthonia,secundiflora,Danthonia secundiflora,8
