site,year,month,day,treatment,plot_id,taxon,cover,fertile,seedling,observer,note_cover
ACJ,2019,April,7,C,2,Cyrtochilum mystacinum,1,0,0,LVB,NA
ACJ,2019,April,7,C,2,Elaphoglossum amphioxys,2,0,0,LVB,NA
ACJ,2019,April,7,C,2,Elaphoglossum huacsaro,1,0,0,LVB,NA
ACJ,2019,April,7,C,2,Gaultheria glomerata,1,0,0,LVB,NA
ACJ,2019,April,7,C,2,Hieracium sp1,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,2,Miconia rotundifolia,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,2,Not stipa,15,0,0,"LVB,PSA",NA
ACJ,2019,April,7,C,2,Senecio purple,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,2,vaccinium floribundum,1,0,0,LVB,NA
ACJ,2019,April,7,C,3,Calamagrostis beauty,11,0,0,LVB,NA
ACJ,2019,April,7,C,3,Carex pichinchensis,5,1,0,LVB,NA
ACJ,2019,April,7,C,3,Chaptalia cordata,0.5,1,0,LVB,NA
ACJ,2019,April,7,C,3,Cortaderia peluda,2,0,0,LVB,NA
ACJ,2019,April,7,C,3,Elaphoglossum amphioxys,1,0,0,LVB,NA
ACJ,2019,April,7,C,3,Elaphoglossum huacsaro,1,0,0,LVB,NA
ACJ,2019,April,7,C,3,Eriosorus cheilanthoides,2,0,0,LVB,NA
ACJ,2019,April,7,C,3,Gaultheria glomerata,5,0,0,LVB,NA
ACJ,2019,April,7,C,3,Hieracium sp1,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,3,Hypericum andinum,1,0,0,LVB,NA
ACJ,2019,April,7,C,3,Luzula wide,1,0,0,LVB,NA
ACJ,2019,April,7,C,3,Lycopodium clavatum,30,0,0,LVB,NA
ACJ,2019,April,7,C,3,Melpomene moniliformis,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,3,Not stipa,40,0,0,LVB,NA
ACJ,2019,April,7,C,3,Senecio purple,0.5,0,0,LVB,envez_purpura
ACJ,2019,April,7,C,4,Alchemilla orbiculata,1,0,0,LVB,NA
ACJ,2019,April,7,C,4,Calamagrostis beauty,15,0,0,LVB,big_ligulas
ACJ,2019,April,7,C,4,Chaptalia cordata,0.5,1,0,LVB,NA
ACJ,2019,April,7,C,4,Elaphoglossum huacsaro,5,0,0,LVB,NA
ACJ,2019,April,7,C,4,Eriosorus cheilanthoides,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,4,Festuca blue,2,1,0,LVB,NA
ACJ,2019,April,7,C,4,Gaultheria glomerata,10,0,0,LVB,NA
ACJ,2019,April,7,C,4,Hypericum andinum,1,0,0,LVB,NA
ACJ,2019,April,7,C,4,Melpomene moniliformis,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,4,Not stipa,5,0,0,LVB,antes Stipa
ACJ,2019,April,7,C,4,Pernettya prostrata,5,0,0,LVB,NA
ACJ,2019,April,7,C,4,Sisyrinchium vaginatum,0.5,1,0,LVB,NA
ACJ,2019,April,7,C,4,Vaccinium floribundum,10,1,0,LVB,NA
ACJ,2019,April,7,C,5,Agrostis sp2,10,1,0,LVB,NA
ACJ,2019,April,7,C,5,Calamagrostis beauty,10,0,0,LVB,NA
ACJ,2019,April,7,C,5,Baccharis genistelloides,0.5,1,0,LVB,NA
ACJ,2019,April,7,C,5,Carex pichinchensis,1,1,0,LVB,NA
ACJ,2019,April,7,C,5,Chaptalia cordata,1,1,0,LVB,NA
ACJ,2019,April,7,C,5,Elaphoglossum huacsaro,2,0,0,LVB,NA
ACJ,2019,April,7,C,5,Eriosorus cheilanthoides,1,0,0,LVB,NA
ACJ,2019,April,7,C,5,Euphorbia thymifolia,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,5,Festuca blue,25,1,0,LVB,NA
ACJ,2019,April,7,C,5,Gaultheria glomerata,2,0,0,LVB,NA
ACJ,2019,April,7,C,5,Halenia umbellata,1,0,0,LVB,NA
ACJ,2019,April,7,C,5,Hypericum andinum,2,0,0,LVB,NA
ACJ,2019,April,7,C,5,Luzula wide,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,5,Miconia rotundifolia,1,0,0,LVB,NA
ACJ,2019,April,7,C,5,Not stipa,30,0,0,LVB,NA
ACJ,2019,April,7,C,5,Pernettya prostrata,9,0,0,LVB,NA
ACJ,2019,April,7,C,5,Pterichis sp1,0.5,0,0,LVB,NA
ACJ,2019,April,7,C,5,Vaccinium floribundum,5,1,0,LVB,NA
ACJ,2019,July,7,B,1,Baccharis genistelloides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Carex pichinchensis,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Festuca blue,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Gaultheria glomerata,3,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Gaultheria vaccinioides,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Halenia umbellata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Hieracium sp1,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Huperzia weberbaueri,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Hypericum andinum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Laestadia muscicola,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Lycopodium clavatum,20,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,7,B,1,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Not stipa softer,25,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Paspalum bonplandianum,10,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Pernettya prostrata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,1,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Calamagrostis big,2,0,0,"LVB,PSA",Calamagrostis_beauty_big
ACJ,2019,July,7,B,2,Carex fino largo,0.5,0,0,"LVB,PSA",Carex_fino_largo
ACJ,2019,July,7,B,2,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Eriosorus cheilanthoides,4,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,7,B,2,Festuca blue,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Gaultheria glomerata,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Halenia umbellata,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Hieracium sp1,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Laestadia muscicola,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Luzula narrow,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Lycopodium clavatum,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Melpomene moniliformis,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Not stipa,2,0,0,"LVB,PSA",antes Stipa
ACJ,2019,July,7,B,2,Not stipa softer,34,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Oreobolus sp1,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Paspalum bonplandianum,4,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Puya leptostachya,4,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Rhynchospora macrochaeta,3,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,2,Vaccinium floribundum,15,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Alchemilla sectada,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Baccharis genistelloides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Carex pichinchensis,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Cortaderia peluda,26,1,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Festuca blue,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Halenia umbellata,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Hieracium sp1,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Lycopodium clavatum,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Not stipa,26,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Not stipa softer,4,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Paspalum bonplandianum,8,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Pterichis sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Rhynchospora macrochaeta,5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,3,Vaccinium floribundum,4,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Agrostis sp2,3,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Baccharis genistelloides,0.5,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,7,B,4,Brachiotum pubecente,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Calamagrostis big,12,0,0,"LVB,PSA",Calamagrostis_beauty_big
ACJ,2019,July,7,B,4,Carex pichinchensis,3,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Festuca blue,5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Gaultheria glomerata,4,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Halenia umbellata,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Hieracium sp1,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Hypericum andinum,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Miconia rotundifolia,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Not stipa,12,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Not stipa softer,12,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Paspalum bonplandianum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Pernettya prostrata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Rhynchospora macrochaeta,6,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,4,Vaccinium floribundum,4,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Calamagrostis beauty,1,0,0,"LVB,PSA",Small
ACJ,2019,July,7,B,5,Calamagrostis big,6,0,0,"LVB,PSA",Calamagrostis_beauty_big
ACJ,2019,July,7,B,5,Carex tristicha,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Elaphoglossum huacsaro,2,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Gaultheria glomerata,8,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,7,B,5,Gaultheria vaccinioides,0.5,1,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Halenia umbellata,4,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Hypericum andinum,2,0,1,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Luzula narrow,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Lycopodium clavatum,8,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Miconia rotundifolia,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Not stipa softer,22,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Pernettya prostrata,1,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Puya leptostachya,4,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Rhynchospora macrochaeta,12,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Vaccinium floribundum,8,0,0,"LVB,PSA",NA
ACJ,2019,July,7,B,5,Viola wedelii,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Agrostis sp2,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Baccharis genistelloides,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Bromus lanatus,4,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Calamagrostis beauty hairy,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Carex pichinchensis,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Cortaderia aserrada,3,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Cyrtochilum mystacinum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Elaphoglossum amphioxys,10,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Ericaceae,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Eriosorus cheilanthoides,4,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Festuca blue,10,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Gaultheria glomerata,3,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Halenia umbellata,4,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Hypericum andinum,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Luzula wide,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Lycopodium clavatum,16,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Melpomene moniliformis,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Nertera granadensis,12,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Pernettya prostrata,12,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Rhynchospora macrochaeta,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Senecio purple,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,1,Vaccinium floribundum,8,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Agrostis sp2,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Carex mediano oscuro,0.5,0,0,"LVB,PSA",oscuro
ACJ,2019,July,12,C,2,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Cortaderia peluda,85,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Cyrtochilum mystacinum,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Elaphoglossum amphioxys,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Elaphoglossum huacsaro,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Gaultheria glomerata,2,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Luzula narrow,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Nertera granadensis,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Not stipa,16,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Pterichis sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Senecio purple,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,2,Vaccinium floribundum,3,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Bromus lanatus,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Calamagrostis beauty,24,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,12,C,3,Carex pichinchensis,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Chaptalia cordata,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Cortaderia peluda,16,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Elaphoglossum huacsaro,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Eriosorus cheilanthoides,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Festuca blue,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Gaultheria glomerata,4,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,12,C,3,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Hypericum andinum,4,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Luzula wide,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Lycopodium clavatum,3,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Melpomene moniliformis,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Not stipa,14,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Not stipa softer,9,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,3,Senecio purple,0.5,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,12,C,4,Alchemilla orbiculata,4,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Calamagrostis beauty,35,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Carex pichinchensis,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Elaphoglossum huacsaro,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Eriosorus cheilanthoides,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Festuca blue,4,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Gaultheria glomerata,16,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Halenia umbellata,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Hypericum andinum,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Melpomene moniliformis,0.5,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,12,C,4,Not stipa,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Pernettya prostrata,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Senecio purple,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,12,C,4,Vaccinium floribundum,16,1,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Agrostis sp2,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Bromus lanatus,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Calamagrostis beauty,10,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Carex mediano oscuro,4,0,0,"LVB,PSA",oscuro
ACJ,2019,July,12,C,5,Carex pichinchensis,4,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Chaptalia cordata,1,0,0,"LVB,PSA",Muriendo
ACJ,2019,July,12,C,5,Elaphoglossum huacsaro,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Eriosorus cheilanthoides,1,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Festuca blue,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Festuca green,3,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Gaultheria glomerata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Halenia umbellata,8,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Hypericum andinum,2,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Laestadia muscicola,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Luzula wide,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Miconia rotundifolia,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Not stipa,12,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Pernettya prostrata,12,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Pterichis sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,12,C,5,Vaccinium floribundum,2,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Blechnum auratum,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Carex tristicha,6,0,0,"LVB,PSA",Grande
ACJ,2019,July,10,NB,1,Cortaderia peluda,28,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Festuca blue,4,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Hypericum andinum,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Jamesonia alstonii,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Lycopodium clavatum,1,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Not stipa,30,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Oreomyrrhis andicola,1,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Paepalanthus carynauta,1.5,0,1,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Plantula desconocida,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,10,NB,1,Rhynchospora arqueada fina,0.5,0,0,"LVB,PSA",Seedling
ACJ,2019,July,10,NB,1,Rhynchospora arqueada gruesa,0.5,0,0,"LVB,PSA",Seedling
ACJ,2019,July,10,NB,1,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Carex tristicha,1,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Eriosorus cheilanthoides,1,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Festuca blue,16,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Jamesonia alstonii,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Lycopodium clavatum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Miconia rotundifolia,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Not stipa,25,0,1,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Rhynchospora arqueada fina,4,0,0,"LVB,PSA",Seedling
ACJ,2019,July,10,NB,2,Rhynchospora arqueada gruesa,0.5,0,0,"LVB,PSA",Seedling
ACJ,2019,July,10,NB,2,Rhynchospora macrochaeta,10,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,2,Sacha agrostis,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,3,Cortaderia peluda,40,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,3,Jamesonia alstonii,3,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,3,Lycopodium clavatum,4,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,3,Melpomene moniliformis,0.5,0,1,"LVB,PSA",NA
ACJ,2019,July,10,NB,3,Not stipa,24,1,0,"LVB,PSA",Frutos
ACJ,2019,July,10,NB,3,Rhynchospora arqueada fina,1,0,0,"LVB,PSA",Seedling
ACJ,2019,July,10,NB,3,Rhynchospora arqueada gruesa,1,0,0,"LVB,PSA",Seedling
ACJ,2019,July,10,NB,3,Rhynchospora macrochaeta,2,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,4,Cortaderia peluda,40,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,4,Lycopodium clavatum,3,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,4,Not stipa,20,1,0,"LVB,PSA",Frutos
ACJ,2019,July,10,NB,4,Pernettya prostrata,1,0,0,"LVB,PSA",Real
ACJ,2019,July,10,NB,4,Rhynchospora arqueada fina,2,0,1,"LVB,PSA",Seedling
ACJ,2019,July,10,NB,4,Rhynchospora arqueada gruesa,1,0,1,"LVB,PSA",Seedling
ACJ,2019,July,10,NB,4,Rhynchospora macrochaeta,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Cortaderia aserrada,40,1,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Cortaderia peluda,24,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Diplostephium sp1,1,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Gaultheria glomerata,1,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Jamesonia alstonii,0.5,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Lycopodium clavatum,1,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Not stipa,8,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Not stipa softer,2,0,0,"LVB,PSA",NA
ACJ,2019,July,10,NB,5,Sisyrinchium sp1,0.5,0,0,"LVB,PSA",Flores amarillas
ACJ,2019,July,10,NB,5,Vaccinium floribundum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Baccharis tricuneata,0.5,0,1,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Carex pichinchensis,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Festuca blue,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Gaultheria glomerata,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Gaultheria vaccinioides,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Halenia umbellata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Hypericum andinum,0.5,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Laestadia muscicola,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Lycopodium clavatum,4,0,0,"LVB,PSA",muriendo
ACJ,2019,Noviembre,23,B,1,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Nertera granadensis,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Not stipa softer,65,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Paspalum bonplandianum,16,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,1,Rhynchospora macrochaeta,2,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Carex fino largo,1,0,0,"LVB,PSA",Carex fino largo
ACJ,2019,Noviembre,23,B,2,Carex tristicha,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Eriosorus cheilanthoides,3,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Festuca blue,1,0,0,"LVB,PSA",NA
